,movie_id,actor_id
3809,10386,9599
3810,10386,4443
3811,238636,81685
3812,238636,37158
3813,238636,70303
3814,238636,39390
3815,238636,31168
3816,238636,2131810
3817,238636,56679
3818,454640,58224
3819,454640,54415
3820,454640,168452
3821,454640,19278
3822,454640,1453801
3823,454640,1625558
3824,454640,1225953
3825,300671,17697
3826,300671,18473
3827,300671,154784
3828,300671,94864
3829,300671,59254
3830,300671,28414
3831,300671,37645
3832,335984,30614
3833,335984,3
3834,335984,224513
3835,335984,104632
3836,335984,32
3837,335984,1110405
3838,335984,7499
3839,466282,1452046
3840,466282,1253353
3841,466282,93377
3842,466282,1683266
3843,466282,1350469
3844,466282,1850803
3845,466282,1783292
3846,124905,27428
3847,124905,550843
3848,124905,1137
3849,124905,17419
3850,124905,3899
3851,124905,39658
3852,124905,154917
3853,602301,1010877
3854,602301,1459772
3855,602301,1112238
3856,602301,428960
3857,602301,1428091
3858,602301,2333300
3859,602301,1682490
3860,10693,50997
3861,10693,67228
3862,10693,16421
3863,10693,67230
3864,10693,93897
3865,10693,143574
3866,10693,1079611
3867,47933,96066
3868,47933,4785
3869,47933,198847
3870,47933,8984
3871,47933,1094091
3872,47933,6068
3873,47933,6167
3874,147441,3894
3875,147441,33192
3876,147441,1241
3877,147441,84497
3878,147441,77335
3879,147441,77122
3880,147441,10205
3881,13475,62064
3882,13475,17306
3883,13475,8691
3884,13475,1372
3885,13475,21089
3886,13475,68842
3887,13475,11108
3888,200085,63438
3889,200085,1299358
3890,200085,1204991
3891,200085,84996
3892,200085,1024395
3893,200085,1046863
3894,200085,1029156
3895,382190,65424
3896,382190,73044
3897,382190,1254054
3898,382190,149894
3899,382190,1250465
3900,382190,1962819
3901,382190,40325
3902,46528,16962
3903,46528,7517
3904,46528,118
3905,46528,6413
3906,46528,69636
3907,46528,19754
3908,46528,1128842
3909,2668,85
3910,2668,6886
3911,2668,8436
3912,2668,5658
3913,2668,27763
3914,2668,4004
3915,2668,10983
3916,10066,25837
3917,10066,62747
3918,10066,12792
3919,10066,38406
3920,10066,49623
3921,10066,17866
3922,10066,52037
3923,406563,7401
3924,406563,59117
3925,406563,2128
3926,406563,40039
3927,406563,1069630
3928,406563,57192
3929,406563,992374
3930,14191,34847
3931,14191,57855
3932,14191,60072
3933,14191,94791
3934,14191,20373
3935,14191,79966
3936,14191,27752
3937,630240,2418333
3938,630240,5443
3939,630240,1144473
3940,630240,2934453
3941,630240,3173736
3942,630240,2474911
3943,630240,2606015
3944,82507,569
3945,82507,928906
3946,82507,7132
3947,82507,5296
3948,82507,17874
3949,82507,928905
3950,82507,928908
3951,206487,569
3952,206487,235416
3953,206487,1284
3954,206487,75175
3955,206487,213144
3956,206487,199432
3957,206487,199313
3958,76492,19292
3959,76492,62861
3960,76492,77948
3961,76492,32895
3962,76492,53122
3963,76492,884
3964,76492,28640
3965,106,1100
3966,106,1101
3967,106,1102
3968,106,1104
3969,106,1105
3970,106,1103
3971,106,1106
3972,350,1813
3973,350,5064
3974,350,5081
3975,350,2283
3976,350,1284159
3977,350,5090
3978,350,10580
3979,587496,221018
3980,587496,88029
3981,587496,220573
3982,587496,206905
3983,587496,18271
3984,587496,2726845
3985,587496,202930
3986,58574,3223
3987,58574,9642
3988,58574,87722
3989,58574,15440
3990,58574,53714
3991,58574,1665
3992,58574,17521
3993,64635,72466
3994,64635,3967
3995,64635,10860
3996,64635,17419
3997,64635,71913
3998,64635,2440
3999,64635,68842
4000,111,1158
4001,111,1159
4002,111,1160
4003,111,1161
4004,111,1162
4005,111,1163
4006,111,1164
4007,56292,500
4008,56292,52851
4009,56292,11108
4010,56292,17604
4011,56292,6283
4012,56292,86151
4013,56292,92428
4014,400535,1121
4015,400535,16851
4016,400535,1428070
4017,400535,52886
4018,400535,1168097
4019,400535,2229
4020,400535,8654
4021,20662,934
4022,20662,112
4023,20662,2201
4024,20662,227
4025,20662,2983
4026,20662,25072
4027,20662,6413
4028,75948,1336
4029,75948,83635
4030,75948,89409
4031,75948,572084
4032,75948,64434
4033,75948,70706
4034,75948,15170
4035,37686,518627
4036,37686,18050
4037,37686,518628
4038,37686,3497
4039,37686,11315
4040,37686,113926
4041,37686,456066
4042,564,18269
4043,564,3293
4044,564,10727
4045,564,16743
4046,564,18920
4047,564,18916
4048,564,8537
4049,16871,8291
4050,16871,15033
4051,16871,95696
4052,16871,95697
4053,16871,19839
4054,16871,270
4055,16871,10486
4056,278,504
4057,278,192
4058,278,4029
4059,278,6573
4060,278,6574
4061,278,6575
4062,278,6576
4063,652,287
4064,652,114
4065,652,8783
4066,652,1248
4067,652,48
4068,652,2039
4069,652,9824
4070,364111,1325949
4071,364111,1254052
4072,364111,1325034
4073,364111,1253008
4074,364111,1325953
4075,364111,1492982
4076,364111,1324650
4077,280092,106490
4078,280092,7401
4079,280092,20212
4080,280092,2128
4081,280092,59117
4082,280092,80619
4083,280092,89109
4084,339964,122889
4085,339964,1289968
4086,339964,2296
4087,339964,131519
4088,339964,569
4089,339964,15193
4090,339964,1390948
4091,138103,16483
4092,138103,976
4093,138103,3
4094,138103,1100
4095,138103,2461
4096,138103,10814
4097,138103,16644
4098,313297,1050248
4099,313297,6885
4100,313297,30585
4101,313297,11398
4102,313297,1390561
4103,313297,1752
4104,313297,108916
4105,576393,1473995
4106,576393,1574909
4107,576393,1675023
4108,576393,1529401
4109,576393,112477
4110,576393,54615
4111,576393,1512742
4112,381289,54415
4113,381289,1680339
4114,381289,52018
4115,381289,6065
4116,381289,152759
4117,381289,928906
4118,381289,7002
4119,254470,84223
4120,254470,29221
4121,254470,221581
4122,254470,130640
4123,254470,73128
4124,254470,1107296
4125,254470,1072572
4126,256040,237045
4127,256040,215910
4128,256040,85721
4129,256040,88167
4130,256040,141701
4131,256040,130111
4132,256040,581895
4133,1734,18269
4134,1734,3293
4135,1734,10727
4136,1734,16743
4137,1734,18041
4138,1734,18920
4139,1734,18919
4140,353486,18918
4141,353486,70851
4142,353486,55638
4143,353486,543261
4144,353486,130565
4145,353486,21127
4146,353486,1160181
4147,600583,71580
4148,600583,205
4149,600583,88124
4150,600583,113505
4151,600583,1356758
4152,600583,4432
4153,600583,30613
4154,538235,1552969
4155,538235,1878952
4156,538235,123810
4157,538235,557743
4158,524047,17276
4159,524047,54882
4160,524047,62562
4161,524047,15250
4162,524047,2077869
4163,524047,349
4164,524047,1350469
4165,4257,1772
4166,4257,35705
4167,4257,14886
4168,4257,8984
4169,4257,18471
4170,4257,7633
4171,4257,28640
4172,10112,57329
4173,10112,44714
4174,10112,127264
4175,10112,34759
4176,10112,7077
4177,10112,77548
4178,10112,951459
4179,675327,56734
4180,675327,1108907
4181,675327,1397346
4182,675327,1369329
4183,675327,208296
4184,675327,1193862
4185,675327,1340026
4186,11770,57607
4187,11770,77304
4188,11770,70437
4189,11770,70439
4190,11770,956575
4191,11770,1136808
4192,11770,1265974
4193,280,1100
4194,280,2713
4195,280,820
4196,280,418
4197,280,2716
4198,280,3977
4199,280,3978
4200,346672,3967
4201,346672,587020
4202,346672,10920
4203,346672,213083
4204,346672,154689
4205,346672,21193
4206,346672,9140
4207,8982,57207
4208,8982,57208
4209,8982,57209
4210,8982,57210
4211,8982,24898
4212,8982,127451
4213,8982,123812
4214,241554,3896
4215,241554,228
4216,241554,467645
4217,241554,92404
4218,241554,14888
4219,241554,4238
4220,241554,7132
4221,62213,85
4222,62213,1160
4223,62213,1283
4224,62213,10912
4225,62213,17183
4226,62213,9012
4227,62213,56734
4228,390043,10859
4229,390043,2231
4230,390043,64
4231,390043,3136
4232,390043,78147
4233,390043,22462
4234,390043,49812
4235,475215,1547747
4236,475215,1054260
4237,475215,1098601
4238,475215,27788
4239,475215,2095093
4240,475215,237362
4241,475215,18056
4242,70160,72129
4243,70160,27972
4244,70160,96066
4245,70160,57755
4246,70160,9281
4247,70160,77069
4248,70160,2283
4249,531309,9281
4250,531309,62562
4251,531309,2020904
4252,531309,191202
4253,531309,449513
4254,531309,1215392
4255,531309,1683095
4256,494407,65424
4257,494407,73044
4258,494407,40325
4259,494407,62318
4260,494407,936287
4261,494407,68916
4262,494407,1255096
4263,305470,1525047
4264,305470,240724
4265,305470,1394670
4266,305470,1529446
4267,305470,1525689
4268,305470,19278
4269,305470,17419
4270,293167,91606
4271,293167,2231
4272,293167,1230
4273,293167,60073
4274,293167,1151657
4275,293167,20286
4276,293167,40543
4277,101299,72129
4278,101299,27972
4279,101299,96066
4280,101299,57755
4281,101299,9281
4282,101299,55636
4283,101299,77069
4284,241259,1813
4285,241259,76070
4286,241259,85
4287,241259,1283
4288,241259,4566
4289,241259,3968
4290,241259,6730
4291,215,2144
4292,215,2680
4293,215,2138
4294,215,2681
4295,215,2682
4296,215,2683
4297,215,2684
4298,277216,1371398
4299,277216,1154054
4300,277216,1115984
4301,277216,55091
4302,277216,83860
4303,277216,1503716
4304,277216,1371397
4305,162,85
4306,162,1920
4307,162,1902
4308,162,1903
4309,162,1904
4310,162,1905
4311,162,1907
4312,295830,133168
4313,295830,226711
4314,295830,114725
4315,295830,118579
4316,295830,1096815
4317,295830,224664
4318,295830,1098600
4319,567604,10859
4320,567604,16851
4321,567604,2223
4322,567604,54882
4323,567604,1139349
4324,567604,1545693
4325,567604,51990
4326,857,31
4327,857,3197
4328,857,12833
4329,857,1892
4330,857,12834
4331,857,6163
4332,857,12835
4333,72571,90596
4334,72571,118243
4335,72571,176748
4336,72571,579064
4337,72571,995457
4338,72571,995458
4339,72571,995459
4340,524251,9994
4341,524251,4602
4342,524251,1586047
4343,524251,1538780
4344,524251,1524899
4345,524251,37937
4346,524251,33655
4347,14199,84214
4348,14199,84517
4349,14199,4741
4350,14199,15234
4351,14199,38025
4352,14199,84518
4353,14199,62168
4354,785752,76792
4355,785752,130253
4356,785752,31512
4357,785752,2250745
4358,785752,1260554
4359,785752,1361571
4360,785752,156605
4361,242582,131
4362,242582,14343
4363,242582,53240
4364,242582,2053
4365,242582,97604
4366,242582,61084
4367,242582,36060
4368,508439,1136406
4369,508439,73457
4370,508439,15886
4371,508439,6944
4372,508439,59675
4373,508439,1215836
4374,508439,1059572
4375,159824,19292
4376,159824,62861
4377,159824,77948
4378,159824,32895
4379,159824,884
4380,159824,60950
4381,159824,298410
4382,291870,29222
4383,291870,380
4384,291870,143240
4385,291870,119592
4386,291870,20212
4387,291870,1059597
4388,291870,115974
4389,10555,2888
4390,10555,380
4391,10555,9137
4392,10555,70851
4393,10555,11701
4394,10555,154857
4395,10555,1032
4396,481084,25072
4397,481084,6885
4398,481084,1442069
4399,481084,56734
4400,481084,208519
4401,481084,19767
4402,481084,73931
4403,7485,13240
4404,7485,454
4405,7485,2047
4406,7485,51072
4407,7485,13550
4408,7485,25702
4409,7485,52702
4410,47964,62
4411,47964,224181
4412,47964,8197
4413,47964,80998
4414,47964,6614
4415,47964,230400
4416,47964,17341
4417,64690,30614
4418,64690,36662
4419,64690,17419
4420,64690,13
4421,64690,25072
4422,64690,110014
4423,64690,2372
4424,12244,109
4425,12244,4764
4426,12244,6161
4427,12244,290
4428,12244,1064
4429,12244,2641
4430,12244,60279
4431,4232,15234
4432,4232,9206
4433,4232,14405
4434,4232,26457
4435,4232,16850
4436,4232,22108
4437,4232,6213
4438,38055,23659
4439,38055,287
4440,38055,56323
4441,38055,21007
4442,38055,212
4443,38055,7399
4444,38055,15009
4445,9297,51583
4446,9297,57191
4447,9297,57192
4448,9297,884
4449,9297,1579
4450,9297,32895
4451,9297,36811
4452,680,8891
4453,680,2231
4454,680,139
4455,680,62
4456,680,10182
4457,680,1037
4458,680,7036
4459,315465,18056
4460,315465,104522
4461,315465,1018944
4462,315465,1454976
4463,315465,123739
4464,315465,40450
4465,315465,552339
4466,228165,78798
4467,228165,34398
4468,228165,70615
4469,228165,6574
4470,228165,78799
4471,228165,3131
4472,228165,89599
4473,479455,74568
4474,479455,62561
4475,479455,933238
4476,479455,466505
4477,479455,28847
4478,479455,2075485
4479,479455,2075486
4480,50544,12111
4481,50544,18973
4482,50544,40279
4483,50544,1276
4484,50544,57755
4485,50544,28633
4486,50544,23821
4487,9016,24045
4488,9016,56618
4489,9016,7056
4490,9016,11076
4491,9016,519
4492,9016,9349
4493,9016,7486
4494,23631,11160
4495,23631,17647
4496,23631,56731
4497,23631,380
4498,23631,23880
4499,23631,11159
4500,23631,49265
4501,170,2037
4502,170,2038
4503,170,2039
4504,170,2058
4505,170,2040
4506,170,2050
4507,170,2052
4508,300669,32747
4509,300669,530618
4510,300669,112476
4511,300669,1172147
4512,300669,1669336
4513,300669,1307647
4514,300669,1669337
4515,1427,17064
4516,1427,4566
4517,1427,129050
4518,1427,4483
4519,1427,5049
4520,1427,17067
4521,1427,10779
4522,8392,55662
4523,8392,55663
4524,8392,55664
4525,8392,55665
4526,8392,613
4527,8392,55666
4528,8392,553286
4529,479718,1024395
4530,479718,1257592
4531,479718,566375
4532,479718,1418581
4533,479718,1299473
4534,479718,1989290
4535,479718,1332468
4536,481848,3
4537,481848,221018
4538,481848,1660946
4539,481848,543261
4540,481848,78423
4541,481848,2477008
4542,481848,589182
4543,9444,5344
4544,9444,3036
4545,9444,1062
4546,9444,14730
4547,9444,5587
4548,9444,7090
4549,9444,40389
4550,378108,1405924
4551,378108,1241498
4552,378108,550606
4553,378108,1164931
4554,378108,1874660
4555,378108,1684760
4556,378108,1247917
4557,329865,9273
4558,329865,17604
4559,329865,2178
4560,329865,72873
4561,329865,21629
4562,329865,225411
4563,329865,1522166
4564,546554,8784
4565,546554,16828
4566,546554,224513
4567,546554,8944
4568,546554,335
4569,546554,25129
4570,546554,3051
4571,594718,77667
4572,594718,80997
4573,594718,80999
4574,594718,2165605
4575,594718,2417134
4576,594718,2007637
4577,594718,1257244
4578,424277,1023139
4579,424277,8293
4580,424277,53863
4581,424277,2551620
4582,424277,960067
4583,424277,961004
4584,424277,3271083
4585,95,62
4586,95,879
4587,95,880
4588,95,882
4589,95,883
4590,95,884
4591,95,886
4592,353081,500
4593,353081,73968
4594,353081,10182
4595,353081,11108
4596,353081,933238
4597,353081,16702
4598,353081,9780
4599,28178,1205
4600,28178,11148
4601,28178,20376
4602,28178,11398
4603,28178,18917
4604,28178,557932
4605,28178,75620
4606,214,2144
4607,214,2138
4608,214,2464
4609,214,2677
4610,214,2680
4611,214,2133
4612,214,2128
4613,545609,74568
4614,545609,2298804
4615,545609,6519
4616,545609,229932
4617,545609,1179460
4618,545609,35029
4619,545609,2614128
4620,476968,8767
4621,476968,9140
4622,476968,15533
4623,476968,12656
4624,476968,28743
4625,476968,17022
4626,476968,2050
4627,258489,28846
4628,258489,27319
4629,258489,2231
4630,258489,234352
4631,258489,938
4632,258489,388
4633,258489,1026019
4634,522931,10859
4635,522931,2231
4636,522931,3136
4637,522931,3131
4638,522931,192
4639,522931,81685
4640,522931,6692
4641,58857,18056
4642,58857,74377
4643,58857,70209
4644,58857,228466
4645,58857,58601
4646,58857,228560
4647,58857,33516
4648,1417,16970
4649,1417,16971
4650,1417,16972
4651,1417,17005
4652,1417,17006
4653,1417,3813
4654,1417,17007
4655,424783,130640
4656,424783,56446
4657,424783,1563266
4658,424783,40543
4659,424783,1517834
4660,424783,21063
4661,424783,1184280
4662,614409,1452046
4663,614409,1253353
4664,614409,93377
4665,614409,1683266
4666,614409,1299232
4667,614409,1463652
4668,614409,1783292
4669,77866,13240
4670,77866,3967
4671,77866,11107
4672,77866,1771
4673,77866,526
4674,77866,572541
4675,77866,8688
4676,1368,16483
4677,1368,16554
4678,1368,6197
4679,1368,16555
4680,1368,16556
4681,1368,16557
4682,1368,15824
4683,268,2232
4684,268,514
4685,268,326
4686,268,4040
4687,268,3798
4688,268,3799
4689,268,3796
4690,72710,36592
4691,72710,9824
4692,72710,232396
4693,72710,105727
4694,72710,227
4695,72710,3713
4696,72710,77334
4697,13,31
4698,13,32
4699,13,33
4700,13,34
4701,13,35
4702,13,37821
4703,13,204997
4704,37797,119263
4705,37797,87662
4706,37797,555255
4707,37797,135025
4708,37797,68470
4709,37797,65426
4710,37797,555256
4711,406990,87722
4712,406990,935235
4713,406990,47647
4714,406990,5293
4715,406990,515
4716,406990,1700998
4717,406990,76556
4718,100042,206
4719,100042,8447
4720,100042,8332
4721,100042,176497
4722,100042,3391
4723,100042,71403
4724,100042,51699
4725,405774,18277
4726,405774,1650301
4727,405774,6949
4728,405774,34490
4729,405774,67837
4730,405774,973667
4731,405774,1203789
4732,105,521
4733,105,1062
4734,105,1063
4735,105,1064
4736,105,1065
4737,105,1066
4738,105,1067
4739,649087,116614
4740,649087,1309110
4741,649087,90605
4742,649087,144691
4743,649087,231926
4744,649087,232406
4745,649087,2974020
4746,218,1100
4747,218,2713
4748,218,2712
4749,218,1818
4750,218,2714
4751,218,2717
4752,218,2715
4753,342588,1325230
4754,342588,1253008
4755,342588,40451
4756,342588,216453
4757,342588,9718
4758,342588,119143
4759,342588,62318
4760,223702,19274
4761,223702,41091
4762,223702,21007
4763,223702,19278
4764,223702,39995
4765,223702,17051
4766,223702,62862
4767,11024,33260
4768,11024,11863
4769,11024,26457
4770,11024,1817
4771,11024,13922
4772,11024,1039
4773,11024,1462
4774,36647,10814
4775,36647,10822
4776,36647,10823
4777,36647,10824
4778,36647,10825
4779,36647,1646
4780,36647,66147
4781,423204,17276
4782,423204,192
4783,423204,9575
4784,423204,1733
4785,423204,6413
4786,423204,1462
4787,423204,129101
4788,402900,18277
4789,402900,112
4790,402900,1813
4791,402900,125167
4792,402900,34490
4793,402900,1625558
4794,402900,131519
4795,5559,16377
4796,5559,9137
4797,5559,12077
4798,5559,4756
4799,5559,9657
4800,5559,1230
4801,5559,2632
4802,14164,503
4803,14164,1619
4804,14164,78323
4805,14164,78324
4806,14164,4730
4807,14164,47297
4808,14164,9462
4809,530915,146750
4810,530915,1332971
4811,530915,2983
4812,530915,125660
4813,530915,512991
4814,530915,2385743
4815,530915,5472
4816,291805,44735
4817,291805,103
4818,291805,57755
4819,291805,192
4820,291805,54697
4821,291805,10980
4822,291805,51988
4823,55301,11662
4824,55301,212
4825,55301,213001
4826,55301,15033
4827,55301,5661
4828,55301,49915
4829,55301,56322
4830,227719,928575
4831,227719,1279279
4832,227719,515628
4833,227719,57191
4834,227719,76412
4835,227719,357551
4836,227719,168875
4837,36557,8784
4838,36557,10912
4839,36557,1019
4840,36557,5309
4841,36557,2954
4842,36557,3753
4843,36557,10916
4844,524216,6574
4845,524216,964948
4846,524216,1429010
4847,524216,1492813
4848,524216,2034418
4849,524216,1042516
4850,524216,1586913
4851,82700,120724
4852,82700,2888
4853,82700,2598
4854,82700,37153
4855,82700,12797
4856,82700,62879
4857,82700,142193
4858,348350,71375
4859,348350,1709041
4860,348350,57755
4861,348350,1223786
4862,348350,119589
4863,348350,9030
4864,348350,1023483
4865,517302,2335631
4866,517302,2294255
4867,517302,88856
4868,517302,148370
4869,517302,2524909
4870,517302,148336
4871,517302,2524912
4872,308531,19537
4873,308531,21200
4874,308531,76110
4875,308531,350
4876,308531,1163622
4877,308531,64295
4878,308531,80352
4879,663,2144
4880,663,36055
4881,663,50020
4882,663,22434
4883,663,2687
4884,663,51037
4885,663,51036
4886,619264,31422
4887,619264,961
4888,619264,970993
4889,619264,1031961
4890,619264,1640347
4891,619264,2574975
4892,619264,237352
4893,323660,1425613
4894,323660,1425612
4895,323660,27763
4896,323660,131822
4897,323660,1404450
4898,323660,19137
4899,323660,82013
4900,53182,38664
4901,53182,10912
4902,53182,17286
4903,53182,208296
4904,53182,1371
4905,53182,17289
4906,53182,85065
4907,281957,6193
4908,281957,2524
4909,281957,93210
4910,281957,93491
4911,281957,1560185
4912,281957,117428
4913,281957,1839463
4914,68737,1229
4915,68737,1231
4916,68737,25130
4917,68737,227454
4918,68737,43299
4919,68737,239019
4920,68737,938
4921,58595,37917
4922,58595,74568
4923,58595,6885
4924,58595,237455
4925,58595,6972
4926,58595,5538
4927,58595,11109
4928,114,1205
4929,114,1204
4930,114,1208
4931,114,1206
4932,114,1212
4933,114,747
4934,114,1219
4935,377,5141
4936,377,5139
4937,377,11163
4938,377,13652
4939,377,13656
4940,377,13657
4941,377,85
4942,399402,17276
4943,399402,64
4944,399402,10881
4945,399402,4238
4946,399402,1817
4947,399402,55411
4948,399402,35231
4949,59429,229360
4950,59429,229361
4951,59429,127305
4952,59429,225038
4953,59429,2977152
4954,59429,1105498
4955,59429,2977153
4956,274854,12835
4957,274854,1223793
4958,274854,109
4959,274854,110902
4960,274854,7241
4961,274854,587207
4962,274854,3895
4963,81796,529
4964,81796,11825
4965,81796,9831
4966,81796,225610
4967,81796,1120
4968,81796,53
4969,81796,51636
4970,110415,16828
4971,110415,20738
4972,110415,228
4973,110415,5049
4974,110415,3063
4975,110415,478
4976,110415,6944
4977,297,287
4978,297,4173
4979,297,4174
4980,297,4177
4981,297,4726
4982,297,4175
4983,297,35515
4984,310,206
4985,310,192
4986,310,4491
4987,310,4492
4988,310,4493
4989,310,4494
4990,310,4495
4991,10140,5526
4992,10140,5527
4993,10140,93491
4994,10140,25130
4995,10140,5529
4996,10140,5528
4997,10140,11108
4998,43949,62564
4999,43949,236851
5000,43949,28412
5001,43949,11085
5002,43949,4251
5003,43949,14698
5004,43949,18992
5005,348,4139
5006,348,10205
5007,348,5049
5008,348,5047
5009,348,5048
5010,348,65
5011,348,5050
5012,333484,5292
5013,333484,73457
5014,333484,569
5015,333484,7132
5016,333484,25002
5017,333484,1168097
5018,333484,1584347
5019,461083,82056
5020,461083,203473
5021,461083,237076
5022,461083,114904
5023,461083,1256603
5024,461083,23987
5025,461083,1243042
5026,290098,123664
5027,290098,1537768
5028,290098,75913
5029,290098,138336
5030,290098,93252
5031,290098,83122
5032,290098,557743
5033,278924,976
5034,278924,56731
5035,278924,2176
5036,278924,1620
5037,278924,237445
5038,278924,1206367
5039,278924,206398
5040,127380,13
5041,127380,14
5042,127380,18977
5043,127380,1559638
5044,127380,3092
5045,127380,26510
5046,127380,15232
5047,278927,1414734
5048,278927,1532
5049,278927,2282
5050,278927,17605
5051,278927,1245
5052,278927,4690
5053,278927,1267329
5054,11324,6193
5055,11324,103
5056,11324,2282
5057,11324,1246
5058,11324,2201
5059,11324,1812
5060,11324,17183
5061,6844,10017
5062,6844,14528
5063,6844,10606
5064,6844,13566
5065,6844,41240
5066,6844,48958
5067,6844,39608
5068,323272,167132
5069,323272,1498038
5070,323272,525138
5071,323272,1498041
5072,323272,1498042
5073,323272,215301
5074,323272,1498040
5075,20453,52763
5076,20453,53674
5077,20453,85519
5078,20453,37233
5079,20453,35779
5080,20453,169201
5081,20453,1678464
5082,338970,227454
5083,338970,17287
5084,338970,27740
5085,338970,64436
5086,338970,5470
5087,338970,937
5088,338970,1408809
5089,676,880
5090,676,3967
5091,676,2299
5092,676,9777
5093,676,10127
5094,676,3197
5095,676,7447
5096,16577,2963
5097,16577,62564
5098,16577,1281
5099,16577,40462
5100,16577,55636
5101,16577,2440
5102,16577,26510
5103,206647,8784
5104,206647,27319
5105,206647,121529
5106,206647,5469
5107,206647,2038
5108,206647,17064
5109,206647,28782
5110,726208,100669
5111,726208,24987
5112,726208,1071974
5113,726208,81160
5114,726208,1331653
5115,726208,2724185
5116,726208,1169141
5117,537116,37625
5118,537116,1253199
5119,537116,110505
5120,537116,67599
5121,537116,1437547
5122,537116,1178529
5123,537116,1518933
5124,254,3489
5125,254,70851
5126,254,3490
5127,254,3491
5128,254,3492
5129,254,478
5130,254,1333
5131,265208,976
5132,265208,11665
5133,265208,58635
5134,265208,16501
5135,265208,15250
5136,265208,7133
5137,265208,2283
5138,752886,63438
5139,752886,80654
5140,752886,1258626
5141,752886,139507
5142,752886,1856377
5143,752886,2139723
5144,752886,139506
5145,637,4818
5146,637,9235
5147,637,9236
5148,637,9237
5149,637,9238
5150,637,9239
5151,637,9240
5152,1371,16483
5153,1371,3094
5154,1371,4521
5155,1371,1101
5156,1371,16619
5157,1371,16523
5158,1371,16504
5159,87827,933160
5160,87827,76793
5161,87827,935504
5162,87827,1133846
5163,87827,227849
5164,87827,55062
5165,87827,1377778
5166,62214,49918
5167,62214,11514
5168,62214,519
5169,62214,2641
5170,62214,66646
5171,62214,1920
5172,62214,111922
5173,424,3896
5174,424,2282
5175,424,5469
5176,424,6692
5177,424,6693
5178,424,6368
5179,424,6694
5180,211672,18277
5181,211672,65717
5182,211672,2232
5183,211672,19
5184,211672,4581
5185,211672,12094
5186,211672,118
5187,772,11510
5188,772,4517
5189,772,11511
5190,772,11514
5191,772,11512
5192,772,11516
5193,772,11518
5194,68735,77700
5195,68735,52851
5196,68735,11107
5197,68735,55470
5198,68735,224167
5199,68735,20286
5200,68735,1038379
5201,471335,1244834
5202,471335,1089693
5203,471335,117505
5204,471335,1222951
5205,471335,1591367
5206,471335,591022
5207,471335,1307134
5208,10591,46593
5209,10591,25837
5210,10591,18082
5211,10591,1736
5212,10591,59238
5213,10591,17142
5214,10591,19207
5215,321258,62220
5216,321258,17283
5217,321258,1029403
5218,321258,14950
5219,321258,346352
5220,321258,1383389
5221,321258,1538879
5222,522681,1353827
5223,522681,116088
5224,522681,212154
5225,522681,151680
5226,522681,1466581
5227,522681,51383
5228,522681,31387
5229,523536,66843
5230,523536,89962
5231,523536,1445014
5232,523536,1560168
5233,523536,2698926
5234,523536,1565968
5235,523536,2707030
5236,522406,527393
5237,522406,1049916
5238,522406,1041440
5239,522406,132712
5240,522406,1094091
5241,522406,5481
5242,522406,1232769
5243,466272,6193
5244,466272,287
5245,466272,234352
5246,466272,46593
5247,466272,1392137
5248,466272,18082
5249,466272,1651362
5250,509967,10859
5251,509967,19119
5252,509967,1168097
5253,509967,1452045
5254,509967,1371297
5255,509967,54697
5256,509967,1154054
5257,9904,2628
5258,9904,26485
5259,9904,1926
5260,9904,21197
5261,9904,1748
5262,9904,21125
5263,9904,60227
5264,82693,51329
5265,82693,72129
5266,82693,380
5267,82693,67837
5268,82693,66
5269,82693,12041
5270,82693,74242
5271,109451,19278
5272,109451,1772
5273,109451,3085
5274,109451,62831
5275,109451,62861
5276,109451,4589
5277,109451,41686
5278,13700,46393
5279,13700,5309
5280,13700,7906
5281,13700,884
5282,13700,27237
5283,13700,9777
5284,13700,1811
5285,98,934
5286,98,73421
5287,98,935
5288,98,936
5289,98,194
5290,98,937
5291,98,938
5292,244786,996701
5293,244786,18999
5294,244786,781
5295,244786,129104
5296,244786,970216
5297,244786,15824
5298,244786,1451540
5299,5255,31
5300,5255,42287
5301,5255,42362
5302,5255,18286
5303,5255,42363
5304,5255,2169
5305,5255,27972
5306,450465,5530
5307,450465,62
5308,450465,2231
5309,450465,1397778
5310,450465,34490
5311,450465,4012
5312,450465,33689
5313,8273,21593
5314,8273,21595
5315,8273,57599
5316,8273,52480
5317,8273,21403
5318,8273,31717
5319,8273,26510
5320,6477,11662
5321,6477,212
5322,6477,49914
5323,6477,43775
5324,6477,15033
5325,6477,5661
5326,6477,49915
5327,49040,17604
5328,49040,3293
5329,49040,819
5330,49040,349
5331,49040,2517
5332,49040,11148
5333,49040,187973
5334,181533,7399
5335,181533,2157
5336,181533,887
5337,181533,4581
5338,181533,17835
5339,181533,221018
5340,181533,221581
5341,522162,1047649
5342,522162,17178
5343,522162,57755
5344,522162,114019
5345,522162,16855
5346,522162,967781
5347,522162,6065
5348,431693,2888
5349,431693,1136406
5350,431693,77335
5351,431693,80591
5352,431693,543261
5353,431693,224235
5354,431693,21986
5355,282070,1018944
5356,282070,559413
5357,282070,91870
5358,282070,110058
5359,282070,1185386
5360,282070,58604
5361,282070,120434
5362,301804,7517
5363,301804,1277188
5364,301804,11155
5365,301804,49425
5366,301804,101847
5367,301804,128628
5368,301804,6066
5369,542178,1532
5370,542178,1121
5371,542178,3490
5372,542178,3063
