,movie_id,genre_id
1857,70160,14
1858,531309,27
1859,531309,53
1860,531309,878
1861,494407,16
1862,494407,10751
1863,494407,12
1864,494407,14
1865,305470,878
1866,305470,28
1867,305470,12
1868,293167,28
1869,293167,12
1870,293167,14
1871,101299,12
1872,101299,28
1873,101299,878
1874,241259,12
1875,241259,10751
1876,241259,14
1877,215,27
1878,277216,18
1879,277216,10402
1880,277216,36
1881,162,14
1882,162,18
1883,162,10749
1884,295830,27
1885,295830,14
1886,295830,28
1887,295830,878
1888,567604,35
1889,567604,28
1890,857,18
1891,857,36
1892,857,10752
1893,72571,27
1894,72571,9648
1895,524251,53
1896,524251,9648
1897,524251,27
1898,524251,80
1899,14199,12
1900,14199,10751
1901,14199,878
1902,785752,53
1903,242582,80
1904,242582,18
1905,242582,53
1906,508439,10751
1907,508439,16
1908,508439,12
1909,508439,35
1910,508439,14
1911,159824,10751
1912,159824,16
1913,159824,35
1914,159824,14
1915,291870,35
1916,10555,16
1917,10555,28
1918,10555,35
1919,10555,10751
1920,481084,10751
1921,481084,16
1922,481084,35
1923,7485,28
1924,7485,18
1925,7485,9648
1926,7485,53
1927,7485,80
1928,47964,28
1929,47964,53
1930,64690,18
1931,64690,53
1932,64690,80
1933,12244,28
1934,12244,12
1935,12244,16
1936,12244,878
1937,12244,53
1938,4232,80
1939,4232,27
1940,4232,9648
1941,38055,16
1942,38055,28
1943,38055,35
1944,38055,10751
1945,38055,878
1946,9297,16
1947,9297,35
1948,9297,10751
1949,9297,14
1950,680,53
1951,680,80
1952,315465,16
1953,315465,14
1954,315465,28
1955,315465,12
1956,315465,18
1957,228165,10751
1958,228165,12
1959,228165,35
1960,228165,14
1961,228165,16
1962,479455,35
1963,479455,878
1964,50544,10749
1965,50544,35
1966,9016,12
1967,9016,16
1968,9016,10751
1969,9016,14
1970,9016,878
1971,23631,28
1972,23631,35
1973,23631,53
1974,170,27
1975,170,53
1976,170,878
1977,300669,53
1978,300669,27
1979,1427,80
1980,1427,14
1981,1427,18
1982,8392,14
1983,8392,16
1984,8392,10751
1985,479718,80
1986,479718,28
1987,481848,12
1988,481848,10751
1989,481848,18
1990,9444,16
1991,9444,10751
1992,378108,18
1993,378108,16
1994,378108,10749
1995,378108,10752
1996,378108,36
1997,329865,18
1998,329865,878
1999,329865,9648
2000,546554,35
2001,546554,80
2002,546554,9648
2003,594718,878
2004,594718,18
2005,594718,27
2006,424277,18
2007,424277,10749
2008,95,28
2009,95,53
2010,95,878
2011,95,12
2012,353081,28
2013,353081,12
2014,28178,18
2015,28178,10751
2016,214,27
2017,214,53
2018,214,80
2019,545609,18
2020,545609,28
2021,545609,53
2022,476968,18
2023,476968,36
2024,258489,14
2025,258489,28
2026,258489,12
2027,522931,28
2028,522931,35
2029,522931,53
2030,58857,12
2031,58857,18
2032,58857,28
2033,1417,14
2034,1417,18
2035,1417,10752
2036,424783,28
2037,424783,12
2038,424783,878
2039,614409,10749
2040,614409,35
2041,614409,18
2042,77866,53
2043,77866,28
2044,77866,18
2045,77866,80
2046,1368,28
2047,1368,12
2048,1368,53
2049,1368,10752
2050,268,14
2051,268,28
2052,72710,28
2053,72710,12
2054,72710,10749
2055,72710,878
2056,72710,53
2057,13,35
2058,13,18
2059,13,10749
2060,37797,16
2061,37797,18
2062,37797,10751
2063,406990,878
2064,406990,53
2065,406990,18
2066,406990,9648
2067,406990,28
2068,100042,35
2069,405774,53
2070,405774,18
2071,405774,878
2072,105,12
2073,105,35
2074,105,878
2075,105,10751
2076,649087,53
2077,649087,27
2078,218,28
2079,218,53
2080,218,878
2081,342588,16
2082,342588,9648
2083,342588,27
2084,342588,878
2085,223702,12
2086,223702,16
2087,223702,35
2088,223702,14
2089,11024,9648
2090,11024,14
2091,11024,12
2092,11024,35
2093,36647,27
2094,36647,28
2095,423204,28
2096,423204,53
2097,402900,80
2098,402900,35
2099,402900,28
2100,5559,10751
2101,5559,16
2102,5559,12
2103,5559,35
2104,14164,28
2105,14164,12
2106,14164,14
2107,14164,878
2108,14164,53
2109,530915,10752
2110,530915,18
2111,530915,28
2112,530915,53
2113,291805,53
2114,291805,28
2115,291805,35
2116,55301,35
2117,55301,14
2118,55301,10751
2119,55301,10402
2120,55301,16
2121,227719,878
2122,227719,53
2123,227719,18
2124,36557,12
2125,36557,28
2126,36557,53
2127,524216,14
2128,524216,27
2129,82700,878
2130,82700,28
2131,82700,12
2132,348350,878
2133,348350,12
2134,348350,28
2135,517302,14
2136,517302,27
2137,308531,28
2138,308531,12
2139,308531,35
2140,308531,10751
2141,308531,878
2142,663,27
2143,663,53
2144,663,80
2145,619264,18
2146,619264,878
2147,619264,53
2148,323660,28
2149,323660,14
2150,53182,28
2151,53182,18
2152,53182,10752
2153,281957,37
2154,281957,18
2155,281957,12
2156,68737,12
2157,68737,14
2158,58595,12
2159,58595,14
2160,58595,18
2161,114,10749
2162,114,35
2163,377,27
2164,399402,28
2165,399402,53
2166,59429,27
2167,59429,53
2168,274854,14
2169,274854,28
2170,274854,12
2171,274854,878
2172,81796,28
2173,81796,53
2174,81796,878
2175,110415,28
2176,110415,878
2177,110415,18
2178,297,14
2179,297,18
2180,297,10749
2181,310,14
2182,310,35
2183,10140,12
2184,10140,10751
2185,10140,14
2186,43949,10749
2187,43949,18
2188,348,27
2189,348,878
2190,333484,12
2191,333484,28
2192,333484,37
2193,461083,28
2194,461083,16
2195,461083,18
2196,461083,14
2197,290098,53
2198,290098,18
2199,290098,10749
2200,278924,28
2201,278924,80
2202,278924,53
2203,127380,12
2204,127380,16
2205,127380,35
2206,127380,10751
2207,278927,10751
2208,278927,12
2209,278927,18
2210,278927,14
2211,11324,18
2212,11324,53
2213,11324,9648
2214,6844,18
2215,6844,36
2216,323272,18
2217,323272,10749
2218,20453,18
2219,20453,35
2220,338970,28
2221,338970,12
2222,338970,14
2223,676,28
2224,676,10752
2225,676,36
2226,676,10749
2227,676,18
2228,16577,16
2229,16577,28
2230,16577,10751
2231,16577,878
2232,206647,28
2233,206647,12
2234,206647,53
2235,726208,18
2236,726208,27
2237,726208,53
2238,537116,18
2239,254,12
2240,254,18
2241,254,28
2242,265208,53
2243,265208,80
2244,265208,28
2245,752886,28
2246,752886,80
2247,752886,18
2248,637,35
2249,637,18
2250,1371,18
2251,87827,12
2252,87827,18
2253,62214,16
2254,62214,35
2255,62214,10751
2256,424,18
2257,424,36
2258,424,10752
2259,211672,10751
2260,211672,16
2261,211672,12
2262,211672,35
2263,772,35
2264,772,10751
2265,772,12
2266,68735,28
2267,68735,12
2268,68735,14
2269,471335,10749
2270,471335,18
2271,471335,53
2272,10591,35
2273,10591,10749
2274,321258,27
2275,321258,53
2276,321258,9648
2277,522681,27
2278,522681,53
2279,522681,9648
2280,523536,16
2281,523536,35
2282,523536,12
2283,523536,14
2284,522406,53
2285,522406,27
2286,466272,35
2287,466272,18
2288,466272,53
2289,509967,28
2290,509967,53
2291,509967,35
2292,9904,10751
2293,9904,16
2294,82693,18
2295,82693,35
2296,82693,10749
2297,109451,16
2298,109451,10751
2299,109451,35
2300,13700,16
2301,13700,10751
2302,98,28
2303,98,18
2304,98,12
2305,244786,18
2306,244786,10402
2307,5255,16
2308,5255,10751
2309,5255,12
2310,5255,14
2311,5255,35
2312,450465,53
2313,450465,18
2314,450465,878
2315,8273,35
2316,8273,10749
2317,6477,35
2318,6477,10751
2319,6477,14
2320,6477,16
2321,49040,28
2322,49040,53
2323,181533,12
2324,181533,35
2325,181533,14
2326,181533,10751
2327,522162,10752
2328,522162,36
2329,522162,28
2330,522162,18
2331,431693,16
2332,431693,28
2333,431693,12
2334,431693,35
2335,431693,10751
2336,282070,878
2337,282070,27
2338,301804,18
2339,301804,14
2340,301804,27
2341,301804,53
2342,542178,35
2343,542178,18
2344,542178,10749
2345,417859,16
2346,417859,12
2347,417859,35
2348,417859,10751
2349,400928,10751
2350,400928,18
2351,400928,35
2352,588,27
2353,588,9648
2354,1927,28
2355,1927,878
2356,24122,10749
2357,24122,35
2358,76285,12
2359,76285,10751
2360,76285,14
2361,386716,10749
2362,471506,9648
2363,471506,53
2364,471506,27
2365,146233,18
2366,146233,53
2367,146233,80
2368,267935,12
2369,267935,10751
2370,267935,14
2371,431075,27
2372,431075,53
2373,431075,9648
2374,267860,28
2375,267860,53
2376,456740,14
2377,456740,28
2378,456740,12
2379,456740,878
2380,23398,35
2381,23398,10751
2382,23398,16
2383,23398,14
2384,23398,10402
2385,411088,18
2386,411088,9648
2387,411088,53
2388,290764,28
2389,869,53
2390,869,878
2391,869,28
2392,869,12
2393,718032,18
2394,718032,35
2395,453405,878
2396,453405,28
2397,453405,53
2398,493922,27
2399,493922,9648
2400,493922,53
2401,640,18
2402,640,80
2403,8643,80
2404,8643,18
2405,8643,27
2406,8643,53
2407,262504,12
2408,262504,878
2409,262504,28
2410,262504,9648
2411,807,80
2412,807,9648
2413,807,53
2414,116711,16
2415,116711,12
2416,116711,10751
2417,116711,14
2418,522518,10751
2419,522518,12
2420,522518,18
2421,4348,18
2422,4348,10749
2423,766798,18
2424,11237,12
2425,11237,28
2426,11237,27
2427,11237,53
2428,607,28
2429,607,12
2430,607,35
2431,607,878
2432,11917,27
2433,11917,53
2434,11917,80
2435,9880,35
2436,9880,10751
2437,9880,10749
2438,570503,10749
2439,570503,18
2440,287948,28
2441,287948,53
2442,287948,80
2443,323372,18
2444,323372,53
2445,310131,27
2446,310131,9648
2447,310131,18
2448,310131,14
2449,627290,27
2450,36586,14
2451,36586,27
2452,36586,28
2453,36586,53
2454,54138,28
2455,54138,12
2456,54138,878
2457,146216,28
2458,146216,35
2459,146216,80
2460,146216,53
2461,570670,53
2462,570670,878
2463,570670,27
2464,242828,16
2465,242828,18
2466,578,27
2467,578,53
2468,578,12
2469,364,28
2470,364,14
2471,1690,27
2472,424139,27
2473,424139,53
2474,340382,27
2475,340382,878
2476,340382,28
2477,340382,14
2478,2667,27
2479,2667,9648
2480,41513,16
2481,41513,10751
2482,41513,12
2483,41513,35
2484,41513,14
2485,518068,18
2486,518068,14
2487,518068,28
2488,429450,53
2489,429450,18
2490,429450,28
2491,11631,35
2492,11631,10749
2493,12222,16
2494,12222,35
2495,12222,10751
2496,12222,12
2497,12222,14
2498,539892,878
2499,539892,53
2500,539892,18
2501,539892,9648
2502,605,12
2503,605,28
2504,605,53
2505,605,878
2506,44833,53
2507,44833,28
2508,44833,12
2509,44833,878
2510,653740,99
2511,342473,16
2512,342473,12
2513,342473,35
2514,342473,10751
2515,370663,18
2516,370663,10749
2517,249397,18
2518,249397,9648
2519,1495,18
2520,1495,28
2521,1495,12
2522,1495,36
2523,1495,10752
2524,530385,27
2525,530385,18
2526,530385,9648
2527,1895,12
2528,1895,28
2529,1895,878
2530,602,28
2531,602,12
2532,602,878
2533,912598,16
2534,912598,12
2535,912598,878
2536,296,28
2537,296,53
2538,296,878
2539,604,12
2540,604,28
2541,604,53
2542,604,878
2543,68724,878
2544,68724,28
2545,68724,18
2546,68724,53
2547,807196,18
2548,807196,53
2549,10530,12
2550,10530,16
2551,10530,10751
2552,10530,10749
2553,198375,16
2554,198375,18
2555,198375,10749
2556,330459,28
2557,330459,12
2558,330459,878
2559,51608,28
2560,51608,53
2561,51608,80
2562,575803,18
2563,216282,28
2564,216282,53
2565,8204,10751
2566,8204,12
2567,8204,14
2568,8204,18
2569,207768,53
2570,207768,27
2571,207768,80
2572,405882,14
2573,405882,27
2574,177677,28
2575,177677,12
2576,595149,27
2577,595149,9648
2578,924,28
2579,924,27
2580,158011,80
2581,158011,53
2582,41439,27
2583,41439,80
2584,1375,18
2585,153518,16
2586,153518,12
2587,153518,35
2588,665,28
2589,665,18
2590,665,36
2591,608,28
2592,608,12
2593,608,35
2594,608,878
2595,602288,27
2596,11852,35
2597,11852,14
2598,258230,18
2599,258230,14
2600,10229,18
2601,10229,10749
2602,324849,16
2603,324849,28
2604,324849,35
2605,598,18
2606,598,80
2607,533642,27
2608,7131,27
2609,7131,12
2610,7131,28
2611,511987,53
2612,511987,27
2613,511987,28
2614,331482,18
2615,331482,10749
2616,158852,12
2617,158852,10751
2618,158852,9648
2619,158852,878
2620,15512,16
2621,15512,10751
2622,15512,12
2623,15512,878
2624,18360,12
2625,18360,14
2626,18360,28
2627,18360,35
2628,18360,10751
2629,169209,28
2630,169209,18
2631,298250,27
2632,298250,80
2633,298250,9648
2634,298250,53
2635,458083,10749
2636,619803,80
2637,619803,28
2638,18,12
2639,18,14
2640,18,28
2641,18,53
2642,18,878
2643,525661,18
2644,525661,36
2645,437557,35
2646,1267,16
2647,1267,35
2648,1267,10751
2649,447200,28
2650,447200,53
2651,796849,18
2652,796849,10749
2653,796849,53
2654,8961,12
2655,8961,28
2656,8961,35
2657,8961,53
2658,8961,80
2659,1970,27
2660,1970,9648
2661,1970,53
2662,192577,16
2663,192577,878
2664,1894,12
2665,1894,28
2666,1894,878
2667,98567,28
2668,98567,12
2669,633515,10752
2670,633515,36
2671,633515,18
2672,347126,18
2673,419430,9648
2674,419430,53
2675,419430,27
2676,7191,28
2677,7191,53
2678,7191,878
2679,558,28
2680,558,12
2681,558,14
2682,4552,18
2683,4552,27
2684,4552,9648
2685,238713,28
2686,238713,35
2687,238713,80
2688,646207,28
2689,646207,12
2690,646207,18
2691,646207,53
2692,1271,28
2693,1271,12
2694,1271,10752
2695,1367,18
2696,77805,18
2697,205596,36
2698,205596,18
2699,205596,53
2700,205596,10752
2701,329,12
2702,329,878
2703,568091,53
2704,45612,53
2705,45612,878
2706,45612,9648
2707,501929,16
2708,501929,12
2709,501929,35
2710,1893,12
2711,1893,28
2712,1893,878
2713,379149,28
2714,379149,53
2715,11978,18
2716,195589,35
2717,10545,18
2718,10545,16
2719,10545,10751
2720,609242,35
2721,609242,53
2722,609242,80
2723,101,80
2724,101,18
2725,101,28
2726,295693,16
2727,295693,35
2728,295693,10751
2729,334298,35
2730,334298,14
2731,334298,12
2732,1246,18
2733,1246,28
2734,23437,27
2735,23437,9648
2736,23437,53
2737,74,12
2738,74,53
2739,74,878
2740,257445,12
2741,257445,27
2742,257445,35
2743,151960,16
2744,151960,10751
2745,151960,12
2746,151960,35
2747,1372,18
2748,1372,53
2749,1372,28
2750,89,12
2751,89,28
2752,516632,27
2753,516632,9648
2754,516632,53
2755,406997,18
2756,406997,10751
2757,956,12
2758,956,28
2759,956,53
2760,9470,28
2761,9470,35
2762,9470,80
2763,9470,14
2764,10515,12
2765,10515,14
2766,10515,16
2767,10515,28
2768,10515,10751
2769,10515,10749
2770,483539,18
2771,483539,9648
2772,10184,35
2773,10184,10749
2774,10184,18
2775,1402,18
2776,257475,10749
2777,257475,16
2778,257475,35
2779,10065,27
2780,608195,27
2781,608195,53
2782,608195,10752
2783,608195,14
2784,70954,18
2785,70954,53
2786,70954,12
2787,6114,10749
2788,6114,27
2789,72559,878
2790,72559,12
2791,72559,28
2792,72559,53
2793,16995,53
2794,16995,18
2795,16995,9648
2796,565,27
2797,565,9648
2798,1813,18
2799,1813,9648
2800,1813,53
2801,1813,27
2802,193756,10752
2803,193756,28
2804,193756,18
2805,193756,36
2806,114150,35
2807,114150,10402
2808,114150,10749
2809,332210,12
2810,332210,16
2811,332210,35
2812,332210,10751
2813,636291,18
2814,437109,18
2815,437109,28
2816,489,18
2817,2503,28
2818,2503,18
2819,2503,9648
2820,2503,53
2821,640793,35
2822,640793,10749
2823,414,28
2824,414,80
2825,414,14
2826,413518,14
2827,413518,12
2828,413518,18
2829,1576,27
2830,1576,28
2831,1576,878
2832,197,28
2833,197,18
2834,197,36
2835,197,10752
2836,2300,10751
2837,2300,16
2838,2300,35
2839,2300,878
2840,110420,16
2841,110420,18
2842,110420,10751
2843,110420,14
2844,59967,28
2845,59967,53
2846,59967,878
2847,428078,12
2848,428078,878
2849,282035,14
2850,282035,53
2851,282035,28
2852,282035,12
2853,282035,27
2854,567690,18
2855,77931,14
2856,77931,10751
2857,77931,35
2858,77931,16
2859,282069,878
2860,282069,27
2861,729097,18
2862,729097,10749
2863,289720,28
2864,283984,28
2865,283984,16
2866,283984,18
2867,283984,14
2868,283984,10749
2869,1265,12
2870,1265,18
2871,1265,10751
2872,458594,28
2873,458594,53
2874,180299,28
2875,180299,80
2876,180299,53
2877,302401,18
2878,302401,36
2879,302401,80
2880,302401,53
2881,28874,16
2882,68728,14
2883,68728,12
2884,68728,10751
2885,238615,878
2886,238615,9648
2887,238615,53
2888,10528,28
2889,10528,12
2890,10528,80
2891,10528,9648
2892,10474,18
2893,10474,80
2894,242512,27
2895,1949,80
2896,1949,18
2897,1949,9648
2898,1949,53
2899,677115,18
2900,677115,10749
2901,274870,18
2902,274870,10749
2903,274870,878
2904,10679,28
2905,10679,35
2906,10679,878
2907,360249,28
2908,360249,12
2909,360249,18
2910,360249,36
2911,109414,28
2912,109414,35
2913,121856,28
2914,121856,12
2915,121856,878
2916,82633,80
2917,82633,18
2918,82633,37
2919,271969,28
2920,271969,36
2921,271969,12
2922,271969,18
2923,193610,35
2924,193610,10749
2925,11238,12
2926,11238,16
2927,11238,10751
2928,22804,27
2929,22804,9648
2930,10320,18
2931,10320,27
2932,10320,53
2933,103,80
2934,103,18
2935,429,37
2936,395,12
2937,395,878
2938,395,28
2939,395,27
2940,443791,28
2941,443791,27
2942,443791,878
2943,443791,53
2944,277,14
2945,277,28
2946,277,53
2947,871,878
2948,871,12
2949,871,18
2950,871,28
2951,470878,10402
2952,470878,18
2953,589713,18
2954,299687,878
2955,299687,12
2956,299687,28
2957,5876,27
2958,5876,878
2959,5876,53
2960,929,878
2961,929,28
2962,929,53
2963,51828,18
2964,51828,10749
2965,769,18
2966,769,80
2967,741998,27
2968,741998,53
2969,741998,18
2970,417384,27
2971,417384,53
2972,122906,18
2973,122906,10749
2974,122906,14
2975,458253,10751
2976,458253,16
2977,458253,35
2978,458253,12
2979,458253,14
2980,1124,18
2981,1124,9648
2982,1124,878
2983,315837,878
2984,315837,28
2985,46529,28
2986,46529,53
2987,46529,878
2988,46529,12
2989,497984,12
2990,497984,35
2991,497984,14
2992,324542,28
2993,324542,80
2994,324542,53
2995,16859,16
2996,16859,10751
2997,16859,14
2998,16859,12
2999,207,18
3000,399361,28
3001,399361,53
3002,399361,80
3003,399361,12
3004,4922,18
3005,4922,14
3006,4922,10749
3007,82703,16
3008,82703,12
3009,82703,10751
3010,332562,18
3011,332562,10749
3012,332562,10402
3013,9509,28
3014,9509,18
3015,9509,53
3016,6795,10751
3017,6795,14
3018,6795,878
3019,6795,12
3020,6795,35
3021,335796,27
3022,335796,53
3023,128,12
3024,128,14
3025,128,16
3026,855,28
3027,855,36
3028,855,10752
3029,258509,12
3030,258509,16
3031,258509,35
3032,258509,10751
3033,657811,12
3034,657811,10751
3035,45772,16
3036,45772,10751
3037,679,28
3038,679,53
3039,679,878
3040,253412,18
3041,253412,12
3042,253412,36
3043,399055,18
3044,399055,14
3045,399055,10749
3046,9837,12
3047,9837,16
3048,9837,18
3049,9837,10751
3050,121734,16
3051,121734,35
3052,121734,12
3053,121734,10751
3054,17111,14
3055,17111,27
3056,17111,9648
3057,17111,53
3058,86834,18
3059,86834,12
3060,567748,18
3061,567748,53
3062,1452,878
3063,1452,28
3064,1452,12
3065,7451,28
3066,7451,12
3067,7451,53
3068,499028,10749
3069,499028,18
3070,9334,28
3071,9334,12
3072,9334,14
3073,88751,28
3074,88751,878
3075,88751,12
3076,88751,35
3077,88751,10751
3078,968581,10402
3079,160642,10751
3080,160642,16
3081,160642,12
3082,601666,35
3083,601666,80
3084,601666,53
3085,601666,18
3086,340837,27
3087,340837,9648
3088,340837,878
3089,340837,53
3090,8698,14
3091,8698,28
3092,8698,53
3093,8698,878
3094,2082,27
3095,77950,16
3096,77950,10751
3097,274857,28
3098,274857,18
3099,274857,14
3100,137106,12
3101,137106,16
3102,137106,35
3103,137106,10751
3104,137106,14
3105,716612,18
3106,9340,12
3107,9340,35
3108,9340,10751
3109,559969,80
3110,559969,18
3111,559969,53
3112,559969,28
3113,8373,878
3114,8373,28
3115,8373,12
3116,616,18
3117,616,28
3118,616,10752
3119,616,36
3120,290595,28
3121,290595,12
3122,290595,18
3123,722778,18
3124,10867,18
3125,142,18
3126,142,10749
3127,277547,35
3128,277547,10749
3129,5689,10749
3130,5689,12
3131,80274,878
3132,80274,28
3133,80274,12
3134,1422,18
3135,1422,53
3136,1422,80
3137,8467,35
3138,316029,18
3139,137116,10751
3140,137116,12
3141,137116,16
3142,137116,35
3143,257211,35
3144,298312,27
3145,298312,53
3146,298312,9648
3147,579047,878
3148,579047,9648
3149,73,18
3150,280217,28
3151,280217,12
3152,280217,16
3153,280217,35
3154,280217,10751
3155,9928,16
3156,9928,35
3157,9928,10751
3158,9928,878
3159,188927,28
3160,188927,12
3161,188927,878
3162,327833,53
3163,327833,28
3164,327833,18
3165,242546,16
3166,242546,28
3167,242546,14
3168,236751,18
3169,2675,18
3170,2675,53
3171,2675,878
3172,2675,9648
3173,448119,10751
3174,448119,14
3175,448119,12
3176,1572,28
3177,1572,53
3178,36648,28
3179,36648,27
3180,36648,14
3181,184314,18
3182,559957,878
3183,559957,10752
3184,1255,27
3185,1255,18
3186,1255,878
3187,1824,35
3188,1824,10749
3189,745,9648
3190,745,53
3191,745,18
3192,65,10402
3193,65,18
3194,6537,27
3195,6537,18
3196,6537,53
3197,87,12
3198,87,28
3199,402,53
3200,402,9648
3201,8358,12
3202,8358,18
3203,18937,14
3204,18937,16
3205,18937,18
3206,18937,10749
3207,18937,10751
3208,423,18
3209,423,10752
3210,325348,28
3211,325348,12
3212,325348,878
3213,271706,16
3214,271706,12
3215,271706,14
3216,672955,10749
3217,672955,14
3218,10764,12
3219,10764,28
3220,10764,53
3221,10764,80
3222,551804,35
3223,551804,14
3224,551804,27
3225,551804,53
3226,181656,16
3227,181656,18
3228,181656,36
3229,181656,27
3230,438650,28
3231,438650,80
3232,438650,53
3233,532638,27
3234,532638,53
3235,401981,9648
3236,401981,53
3237,217,12
3238,217,28
3239,415,878
3240,415,28
3241,415,14
3242,575813,18
3243,2907,35
3244,2907,14
3245,78,878
3246,78,18
3247,78,53
3248,834,14
3249,834,28
3250,834,53
3251,954,12
3252,954,28
3253,954,53
3254,712121,18
3255,712121,53
3256,559907,12
3257,559907,18
3258,559907,14
3259,3981,35
3260,3981,10749
3261,285812,10751
3262,285812,16
3263,285812,12
3264,9348,878
3265,9348,27
3266,9348,28
3267,84892,18
3268,22843,16
3269,22843,878
3270,22843,28
3271,22843,18
3272,1975,27
3273,1975,53
3274,600,18
3275,600,10752
3276,625450,35
3277,625450,18
3278,625450,10749
3279,9320,53
3280,9320,878
3281,346648,12
3282,346648,35
3283,346648,10751
3284,72570,18
3285,72570,10749
3286,12437,14
3287,12437,28
3288,12437,53
3289,440021,27
3290,440021,9648
3291,440021,35
3292,296524,18
3293,296524,28
3294,329996,10751
3295,329996,14
3296,329996,12
3297,435,28
3298,435,12
3299,435,878
3300,435,53
3301,1577,27
3302,1577,28
3303,1577,878
3304,277834,12
3305,277834,35
3306,277834,10751
3307,277834,16
3308,480105,27
3309,480105,18
3310,480105,12
3311,14069,14
3312,14069,16
3313,14069,18
3314,14069,878
3315,85,12
3316,85,28
3317,9513,35
3318,9513,10751
3319,9513,12
3320,9513,16
3321,1571,28
3322,1571,53
3323,41436,27
3324,41436,9648
3325,41436,14
3326,392044,9648
3327,392044,80
3328,392044,18
3329,591,53
3330,591,9648
3331,15575,14
3332,15575,16
3333,15575,878
3334,484641,53
3335,484641,28
3336,2123,35
3337,346685,80
3338,346685,18
3339,346685,9648
3340,346685,53
3341,107846,28
3342,107846,53
3343,490132,18
3344,490132,35
3345,459992,35
3346,459992,10749
3347,11619,12
3348,11619,16
3349,11619,35
3350,11619,10751
3351,49527,28
3352,49527,53
3353,49527,80
3354,44214,18
3355,44214,53
3356,44214,27
3357,592863,10402
3358,592863,18
3359,592863,36
3360,27582,28
3361,27582,53
3362,27582,80
3363,268531,28
3364,268531,16
3365,268531,35
3366,268531,10751
3367,37799,18
3368,58431,10749
3369,58431,27
3370,58431,35
3371,58431,53
3372,644089,18
3373,329440,27
3374,329440,53
3375,329440,9648
3376,12180,16
3377,12180,28
3378,12180,878
3379,12180,12
3380,133805,18
3381,133805,27
3382,483906,28
3383,483906,80
3384,483906,18
3385,11621,10751
3386,11621,35
3387,11621,16
3388,11621,12
3389,1933,27
3390,1933,18
3391,1933,9648
3392,1933,53
3393,402529,10402
3394,402529,18
3395,137094,28
3396,137094,18
3397,137094,53
3398,748501,18
3399,748501,10749
3400,10865,16
3401,10865,10751
3402,10865,12
3403,10865,878
3404,9906,14
3405,9906,12
3406,9906,16
3407,9906,35
3408,9906,10751
3409,351964,18
3410,351964,35
3411,351964,10749
3412,38142,16
3413,38142,18
3414,38142,10749
3415,441701,27
3416,154400,18
3417,154400,80
3418,300668,878
3419,300668,27
3420,1562,27
3421,1562,53
3422,1562,878
3423,149870,10751
3424,149870,18
3425,149870,16
3426,149870,10752
3427,149870,36
3428,149870,10749
3429,785534,18
3430,251,14
3431,251,18
3432,251,53
3433,251,9648
3434,251,10749
3435,600950,10749
3436,600950,18
3437,600950,10770
3438,429415,28
3439,429415,18
3440,429415,878
3441,429415,53
3442,362057,18
3443,362057,27
3444,362057,53
3445,362057,9648
3446,565426,10749
3447,565426,35
3448,10228,16
3449,10228,10751
3450,10228,12
3451,10228,14
3452,10228,28
3453,227159,35
3454,257088,28
3455,382602,27
3456,9567,10752
3457,9567,28
3458,9567,18
3459,532444,10749
3460,157845,80
3461,157845,18
3462,480881,18
3463,127533,12
3464,127533,28
3465,127533,18
3466,127533,36
3467,778730,35
3468,778730,10749
3469,8656,28
3470,8656,18
3471,8656,878
3472,314095,12
3473,314095,18
3474,314095,36
3475,1954,878
3476,1954,53
3477,499338,10751
3478,787,28
3479,787,35
3480,787,18
3481,787,53
3482,452015,14
3483,452015,28
3484,403119,27
3485,403119,18
3486,403119,53
3487,403119,12
3488,670,18
3489,670,53
3490,670,9648
3491,670,28
3492,353491,14
3493,353491,28
3494,353491,878
3495,353491,12
3496,9360,12
3497,9360,27
3498,9360,53
3499,39514,28
3500,39514,12
3501,39514,35
3502,39514,80
3503,39514,53
3504,513310,28
3505,513310,878
3506,513310,53
3507,111190,18
3508,2048,28
3509,2048,878
3510,68812,53
3511,68812,80
3512,68812,18
3513,8916,12
3514,8916,16
3515,8916,35
3516,8916,10751
3517,618200,80
3518,618200,12
3519,555974,27
3520,555974,9648
3521,555974,53
3522,454527,18
3523,454527,36
3524,454527,10749
3525,24420,18
3526,24420,10749
3527,24420,14
3528,75612,28
3529,75612,878
3530,75612,12
3531,75612,9648
3532,9982,16
3533,9982,10751
3534,9982,35
3535,335778,18
3536,335778,36
3537,62,878
3538,62,9648
3539,62,12
3540,15370,12
3541,15370,14
3542,15370,16
3543,15370,18
3544,15370,10751
3545,241863,53
3546,241863,27
3547,241863,35
3548,24,28
3549,24,80
3550,796,18
3551,796,10749
3552,399035,28
3553,399035,53
3554,399035,9648
3555,752,28
3556,752,53
3557,752,14
3558,460668,35
3559,460668,10749
3560,466081,18
3561,466081,80
3562,466081,53
3563,339988,18
3564,339988,53
3565,339988,878
3566,38,878
3567,38,18
3568,38,10749
3569,515001,35
3570,515001,10752
3571,515001,18
3572,13161,35
3573,597295,10749
3574,597295,35
3575,438590,878
3576,438590,28
3577,438590,12
3578,438590,10751
3579,324668,28
3580,324668,53
3581,128246,10749
3582,128246,14
3583,395991,18
3584,395991,28
3585,395991,36
3586,491480,18
3587,491480,36
3588,491480,10751
3589,157354,18
3590,1701,28
3591,1701,53
3592,1701,80
3593,79224,18
3594,79224,28
3595,79224,36
3596,79224,53
3597,694256,18
3598,694256,10749
3599,7518,10751
